transaction_id,customer_id,transaction_time,transaction_amount,transaction_type,merchant_category,device_type,location,customer_age,customer_income,days_since_last_transaction,new_device_flag,new_location_flag,account_age_days,is_international,is_fraud
229,C0020,2025-09-29 23:56:25.426289,227.64,atm,entertainment,unknown,Ulsan,43,5630000,6,0,1,2845,1,0
230,C0020,2025-09-30 02:14:25.426289,694.84,online,entertainment,desktop,Gwangju,43,5630000,14,0,1,2845,0,0
231,C0020,2025-09-30 19:06:25.426289,224.91,transfer,entertainment,unknown,Ulsan,43,5630000,11,0,1,2845,0,0
232,C0020,2025-10-01 01:09:25.426289,479.7,transfer,entertainment,mobile,Incheon,43,5630000,7,0,1,2845,0,0
233,C0020,2025-10-02 00:59:25.426289,418.41,pos,entertainment,unknown,Ulsan,43,5630000,18,0,1,2845,0,0
234,C0020,2025-10-02 22:50:25.426289,239.54,pos,entertainment,desktop,Jeju,43,5630000,5,0,1,2845,0,0
235,C0020,2025-10-03 00:49:25.426289,2242.07,transfer,electronics,unknown,Incheon,43,5630000,12,0,1,2845,0,0
236,C0020,2025-10-03 17:52:25.426289,669.9,atm,others,unknown,Ulsan,43,5630000,14,0,1,2845,0,0
237,C0020,2025-10-03 19:05:25.426289,79.83,pos,fashion,mobile,Daejeon,43,5630000,9,0,1,2845,0,0
238,C0020,2025-10-04 12:09:25.426289,468.33,online,entertainment,mobile,Daejeon,43,5630000,26,0,1,2845,0,0
239,C0021,2025-09-12 02:55:25.426525,237.6,pos,travel,mobile,Daegu,37,9180000,1,0,1,2595,0,0
240,C0021,2025-09-12 06:03:25.426525,797.87,atm,electronics,desktop,Daegu,37,9180000,18,0,1,2595,0,0
241,C0021,2025-09-13 03:02:25.426525,214.0,atm,groceries,desktop,Daegu,37,9180000,25,1,1,2595,0,0
242,C0021,2025-09-13 12:47:25.426525,368.05,pos,fashion,atm,Daejeon,37,9180000,30,0,1,2595,0,0
243,C0021,2025-09-14 12:08:25.426525,604.25,online,groceries,unknown,Seoul,37,9180000,27,0,1,2595,0,0
244,C0021,2025-09-14 16:49:25.426525,806.42,pos,groceries,atm,Daegu,37,9180000,21,0,1,2595,0,0
245,C0022,2025-08-18 22:25:25.426619,154.43,atm,travel,mobile,Busan,60,3750000,23,0,1,769,0,0
246,C0022,2025-08-19 11:10:25.426619,308.71,atm,travel,atm,Seoul,60,3750000,27,0,1,769,0,0
247,C0022,2025-08-20 02:58:25.426619,275.9,transfer,electronics,unknown,Daegu,60,3750000,26,0,0,769,0,0
248,C0022,2025-08-20 12:48:25.426619,239.21,transfer,entertainment,desktop,Jeju,60,3750000,28,0,1,769,0,1
249,C0022,2025-08-20 16:21:25.426619,1656.34,atm,electronics,mobile,Incheon,60,3750000,0,0,1,769,0,0
250,C0022,2025-08-21 16:01:25.426619,557.79,pos,others,atm,Incheon,60,3750000,28,0,1,769,0,0
251,C0022,2025-08-22 00:43:25.426619,147.13,online,fashion,desktop,Seoul,60,3750000,9,0,1,769,0,0
252,C0022,2025-08-22 15:32:25.426619,840.75,online,others,mobile,Seoul,60,3750000,2,0,1,769,0,0
253,C0022,2025-08-23 14:54:25.426619,2203.33,atm,electronics,mobile,Gwangju,60,3750000,27,0,1,769,0,0
254,C0022,2025-08-23 17:29:25.426619,921.47,pos,travel,mobile,Busan,60,3750000,11,0,1,769,0,0
255,C0022,2025-08-23 22:11:25.426619,119.64,pos,electronics,mobile,Incheon,60,3750000,23,0,1,769,0,0
256,C0022,2025-08-24 12:24:25.426619,273.86,atm,groceries,mobile,Busan,60,3750000,3,0,1,769,0,0
257,C0022,2025-08-25 03:13:25.426619,1111.57,transfer,groceries,desktop,Daejeon,60,3750000,7,0,1,769,0,0
258,C0023,2025-08-10 09:11:25.426804,229.03,transfer,groceries,desktop,Ulsan,49,5880000,1,0,1,3890,0,0
259,C0023,2025-08-10 17:31:25.426804,575.39,atm,travel,mobile,Daegu,49,5880000,19,1,1,3890,0,0
260,C0023,2025-08-10 18:05:25.426804,749.73,transfer,fashion,desktop,Ulsan,49,5880000,18,0,1,3890,0,0
261,C0023,2025-08-11 00:08:25.426804,192.18,atm,electronics,mobile,Busan,49,5880000,6,1,1,3890,1,1
262,C0023,2025-08-11 13:53:25.426804,384.67,transfer,others,unknown,Ulsan,49,5880000,2,0,1,3890,0,0
263,C0023,2025-08-11 19:15:25.426804,30.17,transfer,electronics,atm,Busan,49,5880000,6,0,1,3890,0,0
264,C0023,2025-08-12 06:34:25.426804,177.77,atm,entertainment,mobile,Daejeon,49,5880000,23,0,0,3890,0,0
265,C0023,2025-08-12 15:04:25.426804,329.62,online,travel,mobile,Jeju,49,5880000,1,0,1,3890,0,0
266,C0023,2025-08-12 21:13:25.426804,148.68,online,electronics,desktop,Seoul,49,5880000,30,0,1,3890,0,0
267,C0023,2025-08-13 06:13:25.426804,1489.1,pos,fashion,desktop,Daejeon,49,5880000,3,0,0,3890,0,0
268,C0023,2025-08-13 21:02:25.426804,128.49,transfer,entertainment,mobile,Daejeon,49,5880000,18,0,0,3890,0,0
269,C0023,2025-08-14 14:38:25.426804,283.71,transfer,electronics,unknown,Incheon,49,5880000,8,0,1,3890,0,0
270,C0023,2025-08-15 13:48:25.426804,447.91,online,groceries,mobile,Seoul,49,5880000,0,0,1,3890,0,0
271,C0023,2025-08-16 03:02:25.426804,1277.96,pos,groceries,mobile,Ulsan,49,5880000,7,0,1,3890,0,0
272,C0024,2025-10-29 03:47:25.427012,127.91,transfer,electronics,mobile,Incheon,60,9040000,16,0,1,2904,0,0
273,C0024,2025-10-29 06:18:25.427012,1023.04,atm,fashion,atm,Gwangju,60,9040000,14,1,1,2904,0,0
274,C0024,2025-10-30 01:42:25.427012,406.74,transfer,others,desktop,Jeju,60,9040000,15,0,1,2904,0,0
275,C0024,2025-10-30 20:31:25.427012,183.97,pos,groceries,mobile,Ulsan,60,9040000,17,0,1,2904,1,0
276,C0024,2025-10-30 21:00:25.427012,583.87,transfer,electronics,unknown,Daejeon,60,9040000,16,0,1,2904,0,0
277,C0024,2025-10-30 23:12:25.427012,473.07,pos,others,atm,Busan,60,9040000,7,0,1,2904,0,0
278,C0024,2025-10-31 12:04:25.427012,249.59,atm,others,mobile,Busan,60,9040000,20,0,1,2904,0,0
279,C0024,2025-11-01 07:36:25.427012,426.6,online,travel,desktop,Daegu,60,9040000,27,0,0,2904,0,0
280,C0024,2025-11-01 18:54:25.427012,296.41,transfer,travel,atm,Daegu,60,9040000,6,0,0,2904,0,0
281,C0024,2025-11-01 22:47:25.427012,441.78,pos,electronics,desktop,Jeju,60,9040000,13,0,1,2904,0,0
282,C0024,2025-11-02 06:02:25.427012,685.2,atm,fashion,unknown,Daejeon,60,9040000,2,0,1,2904,0,0
283,C0024,2025-11-03 05:59:25.427012,1434.85,online,groceries,atm,Incheon,60,9040000,7,0,1,2904,0,0
284,C0024,2025-11-03 07:49:25.427012,149.87,transfer,fashion,desktop,Seoul,60,9040000,27,0,1,2904,0,0
285,C0025,2025-10-26 00:03:25.427191,2222.59,online,groceries,mobile,Seoul,40,9860000,24,0,0,1038,0,0
286,C0025,2025-10-26 13:53:25.427191,84.63,transfer,others,mobile,Daejeon,40,9860000,2,1,1,1038,0,1
287,C0025,2025-10-27 12:05:25.427191,357.3,atm,groceries,mobile,Gwangju,40,9860000,30,0,1,1038,0,0
288,C0025,2025-10-28 07:50:25.427191,645.91,atm,others,unknown,Jeju,40,9860000,21,0,1,1038,1,0
289,C0025,2025-10-28 14:23:25.427191,505.12,transfer,fashion,unknown,Incheon,40,9860000,19,0,1,1038,0,0
290,C0025,2025-10-29 07:34:25.427191,245.14,atm,entertainment,unknown,Seoul,40,9860000,12,0,0,1038,0,0
291,C0025,2025-10-30 01:40:25.427191,341.55,pos,others,mobile,Ulsan,40,9860000,11,0,1,1038,0,0
292,C0025,2025-10-30 13:34:25.427191,271.94,transfer,travel,atm,Incheon,40,9860000,19,0,1,1038,1,0
293,C0025,2025-10-30 23:19:25.427191,251.77,online,travel,atm,Daegu,40,9860000,3,0,1,1038,0,0
294,C0025,2025-10-31 17:41:25.427191,796.07,online,groceries,unknown,Gwangju,40,9860000,27,0,1,1038,0,0
295,C0025,2025-11-01 04:42:25.427191,536.79,transfer,entertainment,mobile,Gwangju,40,9860000,18,0,1,1038,0,0
296,C0025,2025-11-01 21:40:25.427191,231.75,transfer,groceries,unknown,Seoul,40,9860000,7,0,0,1038,0,0
297,C0026,2025-11-06 19:36:25.427354,828.55,pos,groceries,atm,Incheon,22,5230000,27,0,1,1196,0,0
298,C0026,2025-11-07 00:48:25.427354,515.86,pos,electronics,atm,Busan,22,5230000,30,0,1,1196,0,0
299,C0026,2025-11-07 12:27:25.427354,773.01,transfer,fashion,desktop,Incheon,22,5230000,13,0,1,1196,0,0
300,C0026,2025-11-08 10:46:25.427354,667.61,transfer,groceries,atm,Daegu,22,5230000,26,0,1,1196,0,0
301,C0026,2025-11-09 10:26:25.427354,207.85,transfer,groceries,desktop,Seoul,22,5230000,30,0,1,1196,0,0
302,C0026,2025-11-10 05:58:25.427354,257.72,online,groceries,atm,Daegu,22,5230000,3,0,1,1196,0,0
303,C0026,2025-11-10 08:47:25.427354,733.51,pos,fashion,atm,Incheon,22,5230000,30,1,1,1196,0,0
304,C0026,2025-11-11 06:45:25.427354,657.4,transfer,travel,mobile,Daejeon,22,5230000,22,1,1,1196,0,0
305,C0026,2025-11-11 10:36:25.427354,396.74,online,electronics,unknown,Jeju,22,5230000,5,0,1,1196,0,0
306,C0026,2025-11-11 23:41:25.427354,443.13,transfer,entertainment,unknown,Busan,22,5230000,25,0,1,1196,0,0
307,C0026,2025-11-12 23:18:25.427354,1121.17,pos,groceries,unknown,Busan,22,5230000,1,0,1,1196,0,0
308,C0026,2025-11-13 03:02:25.427354,251.32,online,fashion,desktop,Ulsan,22,5230000,2,0,0,1196,0,0
309,C0026,2025-11-13 06:22:25.427354,624.95,transfer,entertainment,unknown,Seoul,22,5230000,20,0,1,1196,0,0
310,C0026,2025-11-13 11:53:25.427354,343.18,online,electronics,atm,Daegu,22,5230000,13,0,1,1196,0,0
311,C0026,2025-11-14 06:29:25.427354,338.95,transfer,others,atm,Daejeon,22,5230000,1,0,1,1196,0,0
312,C0026,2025-11-14 23:24:25.427354,971.68,pos,electronics,atm,Seoul,22,5230000,9,0,1,1196,0,0
313,C0026,2025-11-15 15:57:25.427354,780.81,pos,electronics,mobile,Daegu,22,5230000,9,0,1,1196,0,0
314,C0026,2025-11-15 20:03:25.427354,773.41,transfer,travel,unknown,Jeju,22,5230000,8,1,1,1196,0,0
315,C0026,2025-11-16 02:31:25.427354,1146.4,transfer,travel,atm,Incheon,22,5230000,8,0,1,1196,0,0
316,C0026,2025-11-16 11:51:25.427354,410.26,online,groceries,mobile,Busan,22,5230000,25,0,1,1196,0,0
317,C0027,2025-08-28 10:21:25.427630,696.15,atm,entertainment,unknown,Jeju,24,4160000,7,0,1,970,0,0
318,C0027,2025-08-28 11:42:25.427630,314.75,pos,electronics,unknown,Incheon,24,4160000,5,0,1,970,0,0
319,C0027,2025-08-28 16:10:25.427630,522.87,online,travel,mobile,Ulsan,24,4160000,26,0,1,970,0,0
320,C0027,2025-08-29 01:08:25.427630,363.54,transfer,others,mobile,Busan,24,4160000,12,0,1,970,0,0
321,C0027,2025-08-29 19:02:25.427630,435.98,atm,electronics,unknown,Busan,24,4160000,4,0,1,970,0,0
322,C0027,2025-08-29 22:37:25.427630,649.45,online,entertainment,mobile,Daejeon,24,4160000,28,0,1,970,0,0
323,C0027,2025-08-30 11:51:25.427630,209.65,atm,entertainment,unknown,Seoul,24,4160000,12,0,1,970,0,0
324,C0027,2025-08-31 11:41:25.427630,2151.48,atm,electronics,unknown,Gwangju,24,4160000,1,0,0,970,0,0
325,C0027,2025-09-01 00:33:25.427630,180.4,online,fashion,atm,Daejeon,24,4160000,15,0,1,970,0,0
326,C0027,2025-09-01 08:29:25.427630,152.73,pos,fashion,unknown,Gwangju,24,4160000,13,0,0,970,0,0
327,C0027,2025-09-01 23:43:25.427630,1018.91,pos,travel,unknown,Gwangju,24,4160000,16,0,0,970,0,0
328,C0027,2025-09-02 17:10:25.427630,760.01,atm,groceries,mobile,Incheon,24,4160000,26,0,1,970,0,0
329,C0028,2025-09-09 10:00:25.427795,664.67,transfer,others,desktop,Daejeon,61,7110000,14,0,1,3723,0,0
330,C0028,2025-09-09 14:23:25.427795,666.92,online,groceries,atm,Jeju,61,7110000,5,0,1,3723,0,0
331,C0028,2025-09-10 09:22:25.427795,399.5,transfer,fashion,desktop,Daejeon,61,7110000,22,1,1,3723,0,1
332,C0028,2025-09-10 11:13:25.427795,196.8,pos,entertainment,desktop,Daegu,61,7110000,21,0,1,3723,0,0
333,C0028,2025-09-11 04:54:25.427795,428.65,online,others,mobile,Jeju,61,7110000,20,0,1,3723,0,0
334,C0028,2025-09-11 12:42:25.427795,234.69,transfer,entertainment,atm,Daejeon,61,7110000,12,0,1,3723,0,0
335,C0029,2025-09-08 18:35:25.427879,880.15,atm,entertainment,mobile,Seoul,61,6690000,21,0,1,1184,0,0
336,C0029,2025-09-09 13:54:25.427879,358.65,transfer,fashion,mobile,Jeju,61,6690000,8,0,1,1184,0,0
337,C0029,2025-09-09 22:58:25.427879,208.43,transfer,groceries,desktop,Daegu,61,6690000,25,0,1,1184,0,0
338,C0029,2025-09-10 12:55:25.427879,311.97,transfer,others,desktop,Seoul,61,6690000,9,0,1,1184,0,0
339,C0029,2025-09-11 02:20:25.427879,561.35,online,entertainment,desktop,Gwangju,61,6690000,7,0,1,1184,0,0
340,C0029,2025-09-11 18:44:25.427879,256.99,transfer,entertainment,atm,Incheon,61,6690000,28,0,0,1184,0,0
341,C0029,2025-09-12 10:58:25.427879,208.98,pos,others,atm,Incheon,61,6690000,28,0,0,1184,0,0
342,C0029,2025-09-12 23:15:25.427879,490.27,pos,others,atm,Ulsan,61,6690000,10,0,1,1184,0,0
343,C0029,2025-09-13 15:14:25.427879,490.77,online,travel,mobile,Busan,61,6690000,6,0,1,1184,0,0
344,C0029,2025-09-14 04:25:25.427879,268.93,transfer,travel,mobile,Incheon,61,6690000,6,0,0,1184,0,0
345,C0029,2025-09-14 20:12:25.427879,276.77,pos,fashion,desktop,Busan,61,6690000,20,0,1,1184,0,0
346,C0030,2025-11-06 23:42:25.428043,485.72,transfer,groceries,desktop,Incheon,28,4520000,24,0,1,3159,0,0
347,C0030,2025-11-07 14:40:25.428043,126.66,atm,travel,unknown,Jeju,28,4520000,1,0,1,3159,0,0
348,C0030,2025-11-07 15:18:25.428043,130.85,transfer,entertainment,desktop,Seoul,28,4520000,20,0,1,3159,0,0
349,C0030,2025-11-08 03:13:25.428043,227.07,transfer,groceries,mobile,Ulsan,28,4520000,9,0,1,3159,0,0
350,C0030,2025-11-08 13:33:25.428043,340.1,transfer,travel,atm,Ulsan,28,4520000,4,0,1,3159,0,0
351,C0030,2025-11-09 01:58:25.428043,517.35,pos,groceries,unknown,Seoul,28,4520000,23,0,1,3159,0,0
352,C0031,2025-08-24 01:30:25.428126,1313.28,pos,electronics,atm,Seoul,57,6380000,20,0,1,1582,0,0
353,C0031,2025-08-24 03:19:25.428126,801.21,online,others,mobile,Seoul,57,6380000,3,0,1,1582,0,0
354,C0031,2025-08-24 22:09:25.428126,354.98,transfer,travel,desktop,Daegu,57,6380000,20,1,1,1582,0,0
355,C0031,2025-08-25 01:45:25.428126,397.34,transfer,entertainment,desktop,Ulsan,57,6380000,3,0,0,1582,0,0
356,C0031,2025-08-25 11:33:25.428126,180.91,online,electronics,unknown,Daegu,57,6380000,24,0,1,1582,0,0
357,C0032,2025-09-22 22:16:25.428197,397.5,transfer,groceries,mobile,Jeju,34,3410000,22,0,0,472,0,0
358,C0032,2025-09-22 22:31:25.428197,320.24,online,others,mobile,Busan,34,3410000,21,0,1,472,0,0
359,C0032,2025-09-23 16:08:25.428197,522.26,online,others,mobile,Daejeon,34,3410000,14,0,1,472,0,0
360,C0032,2025-09-24 08:08:25.428197,208.14,online,electronics,desktop,Seoul,34,3410000,11,0,1,472,0,0
361,C0032,2025-09-24 12:15:25.428197,611.23,online,electronics,mobile,Incheon,34,3410000,5,0,1,472,0,0
362,C0032,2025-09-25 09:38:25.428197,1374.98,transfer,others,mobile,Gwangju,34,3410000,5,0,1,472,0,0
363,C0032,2025-09-26 01:22:25.428197,369.81,transfer,travel,unknown,Ulsan,34,3410000,25,0,1,472,0,0
364,C0032,2025-09-26 03:32:25.428197,556.33,pos,electronics,unknown,Jeju,34,3410000,21,0,0,472,0,0
365,C0032,2025-09-26 15:56:25.428197,700.72,online,others,desktop,Jeju,34,3410000,3,0,0,472,0,0
366,C0032,2025-09-26 18:15:25.428197,292.66,transfer,others,atm,Seoul,34,3410000,21,0,1,472,0,0
367,C0032,2025-09-27 13:42:25.428197,482.64,pos,others,atm,Busan,34,3410000,23,0,1,472,0,0
368,C0033,2025-10-19 03:20:25.428348,407.51,online,electronics,desktop,Jeju,68,2480000,27,0,1,726,0,0
369,C0033,2025-10-19 14:26:25.428348,436.22,pos,fashion,atm,Seoul,68,2480000,17,0,1,726,0,0
370,C0033,2025-10-19 22:37:25.428348,217.37,online,travel,unknown,Jeju,68,2480000,15,0,1,726,0,0
371,C0033,2025-10-20 15:45:25.428348,411.42,online,electronics,unknown,Ulsan,68,2480000,17,1,1,726,0,0
372,C0033,2025-10-21 12:32:25.428348,600.88,transfer,entertainment,desktop,Jeju,68,2480000,11,0,1,726,0,0
373,C0033,2025-10-22 04:12:25.428348,1288.09,transfer,entertainment,unknown,Gwangju,68,2480000,3,1,1,726,0,0
374,C0033,2025-10-22 04:26:25.428348,869.06,transfer,fashion,atm,Gwangju,68,2480000,1,0,1,726,0,0
375,C0033,2025-10-22 18:34:25.428348,2258.7,online,fashion,desktop,Daegu,68,2480000,27,0,1,726,0,0
376,C0033,2025-10-23 01:14:25.428348,218.35,transfer,electronics,unknown,Seoul,68,2480000,26,0,1,726,0,0
377,C0033,2025-10-23 16:46:25.428348,810.67,atm,others,desktop,Jeju,68,2480000,23,1,1,726,1,0
378,C0033,2025-10-24 12:54:25.428348,467.16,atm,entertainment,desktop,Incheon,68,2480000,4,0,1,726,0,0
379,C0033,2025-10-25 09:45:25.428348,2325.85,transfer,entertainment,unknown,Ulsan,68,2480000,29,0,1,726,0,0
380,C0033,2025-10-25 23:29:25.428348,211.32,transfer,fashion,unknown,Incheon,68,2480000,19,0,1,726,0,0
381,C0033,2025-10-26 09:51:25.428348,206.07,transfer,others,desktop,Daegu,68,2480000,22,0,1,726,0,0
382,C0033,2025-10-27 08:58:25.428348,249.76,pos,others,desktop,Gwangju,68,2480000,24,0,1,726,0,0
383,C0033,2025-10-28 04:36:25.428348,73.76,atm,others,atm,Ulsan,68,2480000,16,0,1,726,0,0
384,C0033,2025-10-28 06:34:25.428348,264.91,online,groceries,atm,Incheon,68,2480000,21,0,1,726,0,0
385,C0034,2025-10-12 02:45:25.428581,219.79,online,fashion,unknown,Busan,60,3630000,21,0,1,2542,0,0
386,C0034,2025-10-13 01:00:25.428581,455.01,atm,groceries,atm,Seoul,60,3630000,12,0,1,2542,0,0
387,C0034,2025-10-14 00:33:25.428581,530.28,transfer,entertainment,mobile,Seoul,60,3630000,6,0,1,2542,0,0
388,C0034,2025-10-14 15:50:25.428581,1809.74,pos,others,atm,Daegu,60,3630000,30,0,1,2542,0,0
389,C0034,2025-10-15 15:18:25.428581,862.93,online,groceries,desktop,Busan,60,3630000,13,0,1,2542,0,0
390,C0034,2025-10-15 20:57:25.428581,254.29,transfer,electronics,atm,Jeju,60,3630000,4,1,1,2542,0,0
391,C0034,2025-10-16 17:29:25.428581,196.62,online,others,atm,Jeju,60,3630000,17,0,1,2542,0,0
392,C0034,2025-10-17 04:29:25.428581,597.97,pos,groceries,mobile,Incheon,60,3630000,17,0,1,2542,0,0
393,C0034,2025-10-17 11:55:25.428581,140.3,transfer,fashion,atm,Daejeon,60,3630000,24,0,1,2542,0,0
394,C0034,2025-10-18 07:14:25.428581,1746.15,online,electronics,atm,Jeju,60,3630000,20,0,1,2542,0,0
395,C0034,2025-10-18 08:45:25.428581,1036.45,transfer,travel,mobile,Ulsan,60,3630000,23,0,0,2542,0,0
396,C0034,2025-10-18 21:42:25.428581,277.18,atm,travel,mobile,Daejeon,60,3630000,6,0,1,2542,0,0
397,C0034,2025-10-19 01:08:25.428581,102.46,pos,entertainment,mobile,Busan,60,3630000,20,0,1,2542,0,0
398,C0034,2025-10-19 15:46:25.428581,1191.65,online,groceries,unknown,Busan,60,3630000,4,1,1,2542,0,0
399,C0035,2025-10-26 10:47:25.428773,368.1,online,groceries,atm,Busan,24,5940000,7,0,1,2540,0,0
400,C0035,2025-10-27 02:20:25.428773,1086.0,atm,travel,atm,Seoul,24,5940000,3,0,1,2540,0,0
401,C0035,2025-10-27 23:36:25.428773,112.67,online,others,mobile,Busan,24,5940000,16,0,1,2540,0,0
402,C0035,2025-10-28 10:03:25.428773,249.76,online,fashion,unknown,Ulsan,24,5940000,21,1,0,2540,0,0
403,C0035,2025-10-28 17:43:25.428773,405.12,pos,others,unknown,Daejeon,24,5940000,4,0,1,2540,0,0
404,C0035,2025-10-29 15:59:25.428773,418.88,transfer,electronics,desktop,Busan,24,5940000,18,0,1,2540,0,0
405,C0036,2025-09-28 15:27:25.428858,281.45,transfer,groceries,unknown,Incheon,49,7410000,7,0,1,2366,0,0
406,C0036,2025-09-28 19:31:25.428858,664.0,pos,others,mobile,Jeju,49,7410000,2,0,1,2366,0,0
407,C0036,2025-09-28 23:02:25.428858,171.73,pos,others,unknown,Gwangju,49,7410000,21,0,1,2366,0,0
408,C0036,2025-09-29 20:20:25.428858,360.0,online,groceries,atm,Jeju,49,7410000,19,0,1,2366,0,0
409,C0036,2025-09-30 01:42:25.428858,444.18,transfer,fashion,unknown,Incheon,49,7410000,7,0,1,2366,1,0
410,C0036,2025-09-30 23:44:25.428858,608.84,atm,fashion,atm,Incheon,49,7410000,10,0,1,2366,0,0
411,C0036,2025-10-01 12:08:25.428858,712.86,transfer,travel,mobile,Incheon,49,7410000,2,0,1,2366,0,0
412,C0037,2025-08-30 14:59:25.428963,164.07,transfer,others,mobile,Busan,20,8960000,27,0,0,2892,0,0
413,C0037,2025-08-31 11:00:25.428963,118.24,atm,entertainment,desktop,Seoul,20,8960000,17,0,1,2892,0,0
414,C0037,2025-09-01 09:29:25.428963,1121.19,pos,fashion,unknown,Daegu,20,8960000,18,0,1,2892,0,0
415,C0037,2025-09-02 01:30:25.428963,526.29,online,travel,atm,Seoul,20,8960000,27,0,1,2892,0,0
416,C0037,2025-09-03 01:01:25.428963,221.67,pos,entertainment,desktop,Jeju,20,8960000,18,0,1,2892,0,0
417,C0037,2025-09-03 06:10:25.428963,1395.38,atm,fashion,mobile,Daegu,20,8960000,7,1,1,2892,0,0
418,C0037,2025-09-03 07:47:25.428963,442.54,pos,entertainment,atm,Ulsan,20,8960000,14,0,1,2892,0,0
419,C0037,2025-09-04 06:05:25.428963,1036.33,transfer,electronics,atm,Daejeon,20,8960000,18,0,1,2892,0,0
420,C0037,2025-09-04 18:43:25.428963,425.82,online,entertainment,atm,Ulsan,20,8960000,7,0,1,2892,0,0
421,C0038,2025-09-06 00:44:25.429087,2097.7,online,entertainment,desktop,Jeju,54,9680000,2,0,1,3248,0,0
422,C0038,2025-09-06 06:01:25.429087,1642.99,pos,groceries,atm,Busan,54,9680000,13,0,1,3248,0,0
423,C0038,2025-09-06 22:37:25.429087,330.57,atm,travel,desktop,Incheon,54,9680000,13,1,1,3248,0,1
424,C0038,2025-09-07 18:21:25.429087,877.66,pos,groceries,mobile,Incheon,54,9680000,8,0,1,3248,0,0
425,C0038,2025-09-08 08:21:25.429087,676.07,online,others,atm,Busan,54,9680000,19,0,1,3248,0,0
426,C0038,2025-09-08 14:20:25.429087,1205.81,pos,travel,desktop,Incheon,54,9680000,16,0,1,3248,0,0
427,C0038,2025-09-09 02:11:25.429087,186.43,atm,entertainment,mobile,Daegu,54,9680000,4,0,1,3248,0,0
428,C0038,2025-09-09 19:33:25.429087,698.43,atm,groceries,mobile,Incheon,54,9680000,19,0,1,3248,0,0
429,C0038,2025-09-10 13:51:25.429087,940.81,online,electronics,unknown,Incheon,54,9680000,17,0,1,3248,0,0
430,C0038,2025-09-11 13:10:25.429087,98.79,atm,entertainment,unknown,Gwangju,54,9680000,22,0,1,3248,0,0
431,C0038,2025-09-12 05:47:25.429087,156.55,atm,fashion,mobile,Ulsan,54,9680000,15,0,1,3248,0,0
432,C0038,2025-09-12 08:48:25.429087,78.93,transfer,entertainment,unknown,Daejeon,54,9680000,22,0,0,3248,0,1
433,C0038,2025-09-13 02:48:25.429087,325.21,online,entertainment,mobile,Ulsan,54,9680000,22,0,1,3248,0,0
434,C0038,2025-09-13 06:36:25.429087,716.25,pos,travel,atm,Daejeon,54,9680000,13,0,0,3248,0,0
435,C0038,2025-09-14 05:59:25.429087,1341.96,atm,groceries,unknown,Jeju,54,9680000,17,0,1,3248,0,0
436,C0038,2025-09-14 16:37:25.429087,428.07,transfer,others,unknown,Incheon,54,9680000,21,0,1,3248,0,0
437,C0039,2025-10-25 15:36:25.429309,1484.59,atm,fashion,mobile,Incheon,61,5480000,20,1,1,1302,0,0
438,C0039,2025-10-25 20:43:25.429309,133.74,atm,entertainment,unknown,Busan,61,5480000,7,0,0,1302,0,0
439,C0039,2025-10-26 10:00:25.429309,103.26,atm,entertainment,atm,Seoul,61,5480000,26,0,1,1302,0,0
440,C0039,2025-10-26 10:31:25.429309,385.89,pos,others,atm,Daegu,61,5480000,19,0,1,1302,0,0
441,C0039,2025-10-27 07:40:25.429309,548.54,pos,others,mobile,Gwangju,61,5480000,0,0,1,1302,0,0
442,C0039,2025-10-27 17:15:25.429309,393.01,atm,fashion,unknown,Ulsan,61,5480000,16,1,1,1302,0,0
443,C0039,2025-10-27 20:29:25.429309,77.17,transfer,others,atm,Gwangju,61,5480000,8,0,1,1302,0,0
444,C0039,2025-10-28 12:10:25.429309,375.67,atm,entertainment,mobile,Daejeon,61,5480000,16,0,1,1302,0,0
445,C0039,2025-10-28 22:22:25.429309,142.08,transfer,electronics,atm,Daejeon,61,5480000,30,0,1,1302,0,0
446,C0039,2025-10-29 06:50:25.429309,689.34,transfer,travel,unknown,Seoul,61,5480000,8,1,1,1302,0,0
447,C0040,2025-08-12 16:07:25.429441,540.92,transfer,travel,atm,Seoul,47,3610000,8,0,1,113,0,0
448,C0040,2025-08-13 15:16:25.429441,190.2,transfer,electronics,desktop,Jeju,47,3610000,6,0,0,113,0,0
449,C0040,2025-08-14 14:45:25.429441,267.44,pos,travel,desktop,Daegu,47,3610000,27,0,1,113,0,0
450,C0040,2025-08-14 23:26:25.429441,172.89,transfer,groceries,mobile,Busan,47,3610000,21,0,1,113,0,0
